Age,Account_balance,Personal_loan_ind,Home_loan_ind,Prime_Customer_ind,Overall_Satisfaction
64,11002,0,1,0,Dis Satisfied
62,35937,1,1,1,Dis Satisfied
75,30031,1,1,0,Dis Satisfied
28,94958,0,0,1,Satisfied
36,81228,0,1,1,Satisfied
45,33019,0,0,1,Satisfied
23,90447,0,0,1,Satisfied
46,104508,1,0,1,Satisfied
52,35064,1,1,1,Dis Satisfied
30,83232,0,1,1,Satisfied
24,39963,1,0,1,Satisfied
47,53663,0,1,1,Satisfied
72,35945,1,0,1,Dis Satisfied
39,39077,1,0,0,Dis Satisfied
31,28019,0,1,1,Dis Satisfied
63,10946,0,0,0,Dis Satisfied
46,98685,0,0,0,Satisfied
23,103573,0,0,1,Satisfied
42,86243,0,1,1,Satisfied
22,47272,0,1,1,Satisfied
60,25961,0,1,1,Dis Satisfied
67,7993,0,0,1,Dis Satisfied
60,12917,1,0,0,Dis Satisfied
40,39257,1,0,1,Satisfied
36,39470,1,1,1,Satisfied
52,32018,0,0,0,Dis Satisfied
23,79829,0,0,0,Satisfied
23,33992,1,1,1,Satisfied
71,7083,0,0,0,Dis Satisfied
55,35096,1,0,0,Dis Satisfied
33,32045,0,0,0,Dis Satisfied
72,4973,0,1,0,Dis Satisfied
73,37099,1,0,1,Dis Satisfied
45,14949,1,1,1,Dis Satisfied
42,78750,1,0,1,Satisfied
66,14071,1,0,0,Dis Satisfied
26,102180,0,0,1,Satisfied
47,23000,0,1,0,Dis Satisfied
27,77643,1,1,1,Satisfied
45,71073,1,1,1,Satisfied
63,11058,1,1,1,Dis Satisfied
62,11922,0,0,0,Dis Satisfied
45,100173,0,0,1,Satisfied
58,34056,1,0,1,Dis Satisfied
35,20102,1,0,1,Dis Satisfied
25,88510,0,0,1,Satisfied
60,30959,0,1,1,Dis Satisfied
60,14065,1,0,0,Dis Satisfied
46,61260,0,1,0,Satisfied
71,24023,1,1,0,Dis Satisfied
51,17036,0,1,1,Dis Satisfied
45,6038,1,1,0,Dis Satisfied
49,88958,1,0,0,Satisfied
61,10039,0,0,1,Dis Satisfied
59,11035,1,0,0,Dis Satisfied
37,93808,0,0,1,Satisfied
52,31097,0,0,0,Dis Satisfied
38,11050,0,0,1,Dis Satisfied
34,20997,0,0,0,Dis Satisfied
60,31099,0,1,1,Dis Satisfied
58,18969,1,0,0,Dis Satisfied
36,28998,0,0,0,Dis Satisfied
38,66111,0,0,1,Satisfied
37,10972,1,0,1,Dis Satisfied
70,36548,1,0,1,Dis Satisfied
63,15052,1,1,1,Dis Satisfied
42,67114,0,1,0,Satisfied
62,17080,0,0,0,Dis Satisfied
32,90381,1,0,0,Satisfied
42,102139,0,1,1,Satisfied
38,15096,1,1,0,Dis Satisfied
68,25960,1,1,0,Dis Satisfied
59,20931,1,0,0,Dis Satisfied
35,92185,1,0,0,Satisfied
23,50056,1,1,1,Satisfied
61,23946,0,0,0,Dis Satisfied
35,22944,0,1,1,Dis Satisfied
25,58711,1,0,0,Satisfied
44,41059,1,0,1,Dis Satisfied
69,14996,1,1,0,Dis Satisfied
23,67928,1,1,1,Satisfied
42,100216,1,1,1,Satisfied
36,79733,0,0,1,Satisfied
45,18063,0,0,0,Dis Satisfied
30,73117,1,1,1,Satisfied
52,30036,1,0,0,Dis Satisfied
32,39062,1,0,1,Satisfied
34,102781,1,0,1,Satisfied
58,25042,1,0,0,Dis Satisfied
55,20092,0,0,0,Dis Satisfied
69,45616,1,1,1,Dis Satisfied
63,23030,1,1,0,Dis Satisfied
55,7975,0,1,1,Dis Satisfied
57,5908,1,0,1,Dis Satisfied
52,28987,1,1,0,Dis Satisfied
47,44694,0,0,1,Dis Satisfied
49,100895,1,0,1,Satisfied
29,35938,0,0,1,Satisfied
47,25038,1,0,0,Dis Satisfied
24,74847,0,1,1,Satisfied
28,74993,1,0,1,Satisfied
69,34988,0,0,0,Dis Satisfied
64,14998,0,0,0,Dis Satisfied
43,31997,0,0,1,Dis Satisfied
50,66685,0,1,1,Satisfied
39,6981,0,0,0,Dis Satisfied
35,4958,1,1,1,Dis Satisfied
56,39094,0,1,0,Satisfied
32,90071,1,1,1,Dis Satisfied
25,38947,0,1,0,Satisfied
31,54467,0,0,1,Satisfied
39,53978,0,0,1,Dis Satisfied
32,35082,1,0,1,Dis Satisfied
44,87247,0,1,1,Satisfied
22,89172,1,1,1,Satisfied
44,26918,1,0,0,Satisfied
45,23947,0,0,0,Dis Satisfied
73,36101,1,0,0,Dis Satisfied
23,71447,0,1,1,Dis Satisfied
62,15965,1,0,0,Satisfied
65,18960,0,1,0,Satisfied
71,30944,0,0,1,Dis Satisfied
38,34534,0,1,0,Dis Satisfied
51,33050,0,1,0,Dis Satisfied
65,38010,0,1,0,Dis Satisfied
54,17994,0,1,0,Dis Satisfied
45,55493,0,0,0,Satisfied
62,39077,0,1,0,Dis Satisfied
27,31070,0,0,1,Satisfied
47,32930,1,0,1,Satisfied
36,9071,0,1,1,Dis Satisfied
30,33946,0,1,1,Satisfied
49,88131,0,0,1,Satisfied
47,83566,1,1,1,Satisfied
60,6916,0,0,0,Dis Satisfied
27,31942,1,1,1,Satisfied
32,37961,0,0,0,Dis Satisfied
22,103018,1,0,0,Satisfied
68,21913,1,1,0,Dis Satisfied
36,26087,1,0,0,Dis Satisfied
32,90537,1,1,0,Satisfied
31,34981,1,1,0,Dis Satisfied
45,32006,0,1,1,Satisfied
61,30079,0,1,0,Dis Satisfied
32,89991,1,0,1,Satisfied
64,29919,0,1,0,Dis Satisfied
53,29919,0,0,0,Dis Satisfied
39,35180,0,0,1,Satisfied
22,69161,0,1,1,Satisfied
31,58027,1,0,1,Satisfied
43,8100,0,1,0,Dis Satisfied
50,28097,1,0,1,Dis Satisfied
71,20008,1,0,0,Dis Satisfied
59,36035,0,1,0,Dis Satisfied
34,63833,1,1,0,Satisfied
68,22917,0,0,0,Dis Satisfied
30,64980,1,1,1,Satisfied
70,35923,0,0,1,Dis Satisfied
68,32074,1,0,0,Dis Satisfied
31,81985,0,0,1,Satisfied
70,27049,1,0,0,Dis Satisfied
26,38969,0,0,1,Satisfied
55,38983,1,1,0,Dis Satisfied
60,33935,0,1,0,Dis Satisfied
40,76941,0,1,1,Satisfied
23,35084,0,1,1,Satisfied
48,48545,1,1,1,Satisfied
65,37920,0,1,0,Dis Satisfied
39,59043,0,1,0,Satisfied
39,19962,0,0,0,Dis Satisfied
48,63553,0,0,1,Satisfied
45,26960,1,0,1,Dis Satisfied
28,54712,0,0,1,Satisfied
56,7978,1,0,1,Dis Satisfied
22,52710,1,0,1,Satisfied
53,10016,1,0,1,Dis Satisfied
57,26035,0,1,1,Dis Satisfied
69,21978,1,0,1,Dis Satisfied
50,20032,1,0,1,Dis Satisfied
33,38037,0,1,1,Satisfied
31,29972,1,0,0,Satisfied
30,66286,0,0,0,Satisfied
37,32066,1,0,0,Dis Satisfied
40,88413,1,0,1,Satisfied
28,76643,1,1,1,Satisfied
22,56754,1,1,0,Satisfied
44,76523,0,0,1,Satisfied
34,67279,1,0,1,Satisfied
52,38051,0,1,1,Dis Satisfied
25,48973,1,1,1,Satisfied
57,10007,1,1,0,Dis Satisfied
54,24979,1,0,1,Dis Satisfied
41,73167,0,0,1,Satisfied
69,38041,1,1,0,Dis Satisfied
36,8980,0,1,1,Dis Satisfied
35,10964,0,0,0,Dis Satisfied
40,37092,1,0,0,Dis Satisfied
35,22105,0,1,0,Dis Satisfied
42,75997,0,1,1,Satisfied
45,19955,0,0,0,Dis Satisfied
29,81579,0,1,1,Satisfied
46,21035,0,0,0,Dis Satisfied
37,72720,1,1,1,Satisfied
51,6987,0,0,0,Dis Satisfied
19,58339,0,1,1,Satisfied
21,90178,0,0,1,Satisfied
51,6041,1,0,0,Dis Satisfied
34,11954,0,1,1,Dis Satisfied
41,73642,0,0,1,Satisfied
37,38118,0,0,0,Dis Satisfied
55,39089,1,1,0,Dis Satisfied
56,19037,0,0,0,Dis Satisfied
23,33108,0,0,1,Satisfied
49,37092,0,0,1,Satisfied
73,28096,1,1,0,Dis Satisfied
65,35083,0,0,0,Dis Satisfied
34,85794,1,1,1,Satisfied
20,52908,0,0,1,Satisfied
58,12966,0,0,0,Dis Satisfied
61,32924,1,1,0,Dis Satisfied
42,88054,0,0,1,Satisfied
43,69776,0,1,1,Satisfied
49,23072,0,1,0,Dis Satisfied
23,70202,1,1,1,Satisfied
61,19083,1,0,0,Dis Satisfied
37,74225,1,0,1,Satisfied
51,22085,0,1,1,Dis Satisfied
43,82245,1,0,1,Satisfied
51,5011,1,1,1,Dis Satisfied
60,27920,0,1,0,Dis Satisfied
53,36030,1,0,0,Dis Satisfied
70,28112,1,1,0,Dis Satisfied
34,24944,1,0,0,Dis Satisfied
72,26953,1,1,0,Dis Satisfied
59,20019,1,1,1,Dis Satisfied
25,71661,0,0,1,Satisfied
36,36072,1,0,1,Dis Satisfied
56,16937,1,0,0,Dis Satisfied
45,66274,1,1,1,Satisfied
45,8957,1,0,0,Dis Satisfied
33,20976,0,1,0,Dis Satisfied
38,89802,0,0,1,Satisfied
67,8921,1,0,1,Dis Satisfied
29,65703,1,1,0,Satisfied
70,16968,1,1,0,Dis Satisfied
38,75188,1,0,0,Satisfied
71,34988,1,1,1,Dis Satisfied
30,60606,0,0,1,Satisfied
40,76117,1,1,0,Satisfied
32,15955,1,1,0,Dis Satisfied
51,12910,0,0,0,Dis Satisfied
46,41970,1,0,1,Satisfied
24,60333,0,0,1,Satisfied
32,84719,1,1,1,Satisfied
29,71864,0,1,1,Satisfied
45,11068,0,1,0,Dis Satisfied
37,26995,0,0,1,Dis Satisfied
68,37082,0,1,1,Dis Satisfied
37,12927,1,0,1,Dis Satisfied
35,15949,1,1,1,Dis Satisfied
46,99718,0,0,1,Satisfied
35,36036,1,0,1,Satisfied
47,46736,1,1,1,Satisfied
39,71420,1,1,1,Satisfied
46,79305,1,0,0,Satisfied
48,33106,1,0,0,Dis Satisfied
52,27948,1,1,0,Dis Satisfied
36,79703,0,0,1,Satisfied
46,99457,0,1,1,Satisfied
26,77700,1,1,0,Satisfied
43,33067,0,0,1,Satisfied
24,97670,1,1,1,Satisfied
47,52056,0,1,1,Satisfied
28,72675,1,1,1,Satisfied
36,12983,1,0,0,Dis Satisfied
38,37932,0,1,0,Dis Satisfied
32,102968,0,1,1,Satisfied
68,6968,0,1,1,Dis Satisfied
35,21035,1,0,0,Dis Satisfied
44,13990,1,1,1,Dis Satisfied
32,5986,1,1,1,Dis Satisfied
28,82611,1,1,1,Satisfied
34,86967,0,0,1,Satisfied
38,45395,1,0,1,Satisfied
70,17936,0,1,0,Dis Satisfied
49,45702,1,0,1,Satisfied
72,14987,0,0,1,Dis Satisfied
47,13056,1,0,0,Dis Satisfied
43,66475,1,0,1,Satisfied
66,18924,0,0,1,Dis Satisfied
47,51431,0,0,1,Satisfied
50,27043,0,0,0,Dis Satisfied
34,96966,1,0,1,Satisfied
35,26085,1,0,1,Dis Satisfied
50,37018,0,1,0,Dis Satisfied
56,10039,0,0,1,Dis Satisfied
41,59934,1,1,1,Satisfied
49,22013,1,1,0,Dis Satisfied
29,32941,0,1,1,Satisfied
54,28020,1,0,1,Dis Satisfied
21,62028,0,1,0,Satisfied
38,62804,1,0,0,Satisfied
66,13101,1,1,1,Dis Satisfied
61,6039,1,1,0,Dis Satisfied
41,85454,1,0,1,Satisfied
73,23003,1,0,1,Dis Satisfied
63,29029,1,0,1,Dis Satisfied
71,20971,1,1,0,Dis Satisfied
50,25972,1,0,0,Dis Satisfied
53,39068,0,0,0,Dis Satisfied
23,47876,0,0,1,Satisfied
39,53502,1,0,1,Satisfied
22,39036,0,1,1,Satisfied
51,35033,1,1,0,Dis Satisfied
40,34951,0,1,0,Dis Satisfied
41,57791,1,0,1,Satisfied
43,97788,0,0,0,Satisfied
23,57323,0,1,1,Satisfied
39,13992,1,1,1,Dis Satisfied
54,13924,1,0,1,Dis Satisfied
42,16925,1,0,0,Dis Satisfied
56,19063,1,1,1,Dis Satisfied
36,26044,1,0,1,Dis Satisfied
41,89162,0,1,0,Satisfied
34,38100,0,1,0,Satisfied
62,13997,0,0,0,Dis Satisfied
42,81058,1,1,0,Satisfied
51,25041,1,0,0,Dis Satisfied
48,90231,0,1,1,Satisfied
39,19018,0,0,0,Dis Satisfied
49,54652,1,1,1,Satisfied
46,16997,0,0,0,Dis Satisfied
32,14049,0,1,0,Dis Satisfied
43,44183,1,0,1,Satisfied
26,67464,0,0,1,Satisfied
39,33996,1,1,1,Dis Satisfied
23,47962,1,0,1,Satisfied
46,82279,1,1,1,Satisfied
55,37038,0,0,1,Dis Satisfied
43,35976,0,1,1,Satisfied
23,32030,0,0,0,Satisfied
31,37035,0,0,0,Dis Satisfied
53,11913,0,0,0,Dis Satisfied
39,9024,0,0,0,Dis Satisfied
40,31086,0,0,0,Dis Satisfied
45,35467,0,1,0,Satisfied
27,64251,1,1,1,Satisfied
56,9051,0,1,1,Dis Satisfied
52,12909,0,0,1,Dis Satisfied
47,16047,1,1,1,Dis Satisfied
34,48231,0,0,1,Satisfied
64,35072,0,0,0,Dis Satisfied
63,5951,0,1,0,Dis Satisfied
38,14045,0,1,1,Dis Satisfied
55,30111,0,0,0,Dis Satisfied
23,75804,1,1,0,Satisfied
34,84113,1,0,1,Satisfied
74,27038,1,1,0,Dis Satisfied
47,47796,0,0,0,Satisfied
45,42079,0,0,1,Satisfied
46,24040,0,1,0,Dis Satisfied
25,104081,1,1,1,Satisfied
65,12019,0,1,0,Dis Satisfied
48,55636,0,0,1,Satisfied
75,9043,0,1,1,Dis Satisfied
38,17022,0,1,0,Dis Satisfied
24,36956,0,1,1,Satisfied
42,38381,0,0,1,Satisfied
46,93447,0,0,1,Satisfied
28,34015,1,0,0,Satisfied
35,30952,1,1,1,Satisfied
35,21026,1,1,1,Dis Satisfied
46,7984,0,0,0,Dis Satisfied
31,24996,0,0,0,Dis Satisfied
50,40063,1,1,0,Dis Satisfied
43,24060,1,0,1,Dis Satisfied
34,88744,1,1,0,Satisfied
38,35956,0,0,0,Dis Satisfied
59,26928,0,0,0,Dis Satisfied
69,31010,1,0,0,Dis Satisfied
34,20002,0,0,1,Dis Satisfied
56,21012,1,0,0,Dis Satisfied
36,51333,1,1,1,Satisfied
43,37015,1,0,0,Dis Satisfied
53,22927,1,1,1,Dis Satisfied
22,78443,0,1,1,Satisfied
51,16942,0,1,0,Dis Satisfied
63,29932,1,1,0,Dis Satisfied
54,11952,0,0,1,Dis Satisfied
31,92417,1,1,0,Satisfied
22,57693,0,0,1,Satisfied
40,99288,1,1,1,Satisfied
27,83454,1,0,0,Satisfied
41,69852,1,0,1,Satisfied
68,35920,1,0,1,Dis Satisfied
65,20921,1,1,0,Dis Satisfied
45,30086,0,1,0,Satisfied
40,69816,0,1,1,Satisfied
45,7905,1,0,1,Dis Satisfied
47,91027,0,1,1,Satisfied
40,87114,1,1,1,Satisfied
46,13053,0,0,0,Dis Satisfied
22,61838,0,0,0,Satisfied
34,55381,1,0,1,Satisfied
54,16936,0,0,0,Dis Satisfied
71,31038,1,0,1,Dis Satisfied
23,69186,0,1,1,Satisfied
39,16013,1,0,0,Dis Satisfied
36,30952,1,0,1,Satisfied
48,32933,1,1,0,Dis Satisfied
41,15044,0,0,1,Dis Satisfied
47,57997,1,1,0,Satisfied
45,14950,0,1,1,Dis Satisfied
34,36954,1,0,1,Satisfied
25,102834,1,0,1,Satisfied
28,66905,0,0,1,Satisfied
64,37033,0,1,0,Dis Satisfied
41,22939,1,1,0,Dis Satisfied
50,22052,0,0,0,Dis Satisfied
72,15973,1,0,0,Dis Satisfied
48,70678,1,0,1,Satisfied
70,21020,0,1,1,Dis Satisfied
43,102130,1,0,1,Satisfied
37,77635,0,0,1,Satisfied
71,31923,1,1,0,Dis Satisfied
68,36044,1,0,0,Dis Satisfied
71,8989,0,0,1,Dis Satisfied
66,20080,0,0,1,Dis Satisfied
41,36961,1,1,0,Dis Satisfied
52,10064,0,0,1,Dis Satisfied
64,32057,0,0,0,Dis Satisfied
40,9075,0,1,0,Dis Satisfied
43,15981,1,0,1,Dis Satisfied
45,30978,1,0,0,Dis Satisfied
33,103276,0,0,1,Satisfied
46,26961,0,1,1,Dis Satisfied
71,9016,0,1,0,Dis Satisfied
23,85939,0,0,0,Satisfied
37,33108,1,0,1,Dis Satisfied
68,9960,1,0,1,Dis Satisfied
41,26946,1,0,0,Dis Satisfied
61,12065,1,1,1,Dis Satisfied
61,21099,0,1,0,Dis Satisfied
35,22948,1,0,0,Dis Satisfied
54,15002,0,0,0,Dis Satisfied
22,35071,0,1,1,Satisfied
55,9976,0,1,0,Dis Satisfied
73,20037,1,0,0,Dis Satisfied
49,36933,0,0,1,Dis Satisfied
59,34947,1,1,1,Dis Satisfied
37,104425,0,1,0,Satisfied
70,17978,0,1,0,Dis Satisfied
37,28932,0,0,1,Dis Satisfied
34,13930,1,1,1,Dis Satisfied
39,14913,0,1,0,Dis Satisfied
38,31987,0,0,0,Dis Satisfied
29,30019,0,0,1,Satisfied
66,4972,0,0,0,Dis Satisfied
67,10041,0,0,0,Dis Satisfied
42,30064,0,0,0,Dis Satisfied
36,6951,0,0,1,Dis Satisfied
45,67565,0,0,0,Satisfied
46,75134,1,0,1,Satisfied
51,28093,0,0,1,Dis Satisfied
61,16993,0,1,0,Dis Satisfied
34,92333,1,1,1,Satisfied
71,23020,0,0,1,Dis Satisfied
47,43185,0,1,1,Satisfied
27,74114,0,0,0,Satisfied
60,21954,1,1,0,Dis Satisfied
31,77686,0,0,1,Satisfied
25,56567,1,0,1,Satisfied
29,76419,1,0,1,Satisfied
32,84789,1,1,1,Satisfied
24,52965,0,1,1,Satisfied
54,15004,1,0,0,Dis Satisfied
34,94035,1,0,1,Satisfied
36,25930,1,1,1,Dis Satisfied
42,82619,0,0,0,Satisfied
21,48999,0,1,1,Satisfied
32,96160,1,0,1,Satisfied
35,38095,0,1,0,Satisfied
39,36960,1,1,0,Dis Satisfied
39,19967,0,0,1,Dis Satisfied
34,38797,0,0,1,Satisfied
36,64036,0,1,1,Satisfied
45,95912,0,0,1,Satisfied
53,25984,1,1,1,Dis Satisfied
58,11909,0,0,0,Dis Satisfied
46,27930,1,1,0,Dis Satisfied
42,19108,1,0,0,Dis Satisfied
59,28956,0,0,0,Dis Satisfied
41,37044,0,0,1,Dis Satisfied
32,32067,0,0,0,Satisfied
48,33111,1,0,0,Dis Satisfied
49,26002,0,1,1,Dis Satisfied
20,64395,0,1,0,Satisfied
64,26095,0,0,0,Dis Satisfied
44,39000,0,0,1,Satisfied
39,76876,0,0,1,Satisfied
22,70199,0,1,1,Satisfied
44,92638,0,0,1,Satisfied
37,52905,1,0,1,Satisfied
56,18926,0,1,0,Dis Satisfied
62,39006,1,1,0,Dis Satisfied
58,37040,1,0,1,Dis Satisfied
46,10103,1,0,0,Dis Satisfied
38,22943,0,1,1,Dis Satisfied
42,55329,0,1,1,Satisfied
35,67996,1,1,1,Satisfied
29,44853,1,1,1,Satisfied
38,36093,0,0,0,Dis Satisfied
40,101336,1,0,0,Satisfied
45,70038,0,0,1,Satisfied
58,33932,1,0,0,Dis Satisfied
40,7932,0,0,0,Dis Satisfied
46,31995,0,0,0,Dis Satisfied
41,21981,1,0,0,Dis Satisfied
38,84017,1,0,1,Satisfied
46,31929,0,0,1,Dis Satisfied
39,77324,1,0,1,Satisfied
36,15947,1,1,1,Dis Satisfied
68,8052,1,0,0,Dis Satisfied
48,90476,1,0,1,Satisfied
44,13917,0,1,0,Dis Satisfied
37,22948,1,1,0,Dis Satisfied
61,6021,1,1,0,Dis Satisfied
37,6984,1,1,0,Dis Satisfied
53,20011,1,0,0,Dis Satisfied
56,37039,1,1,1,Dis Satisfied
40,75918,1,0,1,Satisfied
23,65021,0,1,1,Satisfied
52,22032,0,1,1,Dis Satisfied
56,13033,1,1,0,Dis Satisfied
64,10061,1,1,0,Dis Satisfied
22,95454,1,0,1,Satisfied
48,27957,0,1,0,Dis Satisfied
61,18939,0,1,1,Dis Satisfied
54,14064,0,1,0,Dis Satisfied
47,33027,0,1,0,Dis Satisfied
42,7033,1,1,0,Dis Satisfied
23,78194,1,0,1,Satisfied
45,53634,0,1,1,Satisfied
43,107857,1,0,1,Satisfied
51,38013,0,1,0,Dis Satisfied
45,92911,1,0,1,Satisfied
28,74534,1,1,0,Satisfied
71,35392,0,1,0,Dis Satisfied
33,87708,0,1,1,Satisfied
29,70990,1,1,1,Satisfied
40,71396,0,0,1,Satisfied
26,102830,0,0,1,Satisfied
45,56493,0,0,1,Satisfied
37,52255,0,0,1,Satisfied
28,31114,1,1,1,Satisfied
38,32918,1,1,0,Dis Satisfied
25,68475,1,1,1,Satisfied
34,19063,1,1,0,Dis Satisfied
26,77081,0,1,1,Satisfied
58,11094,1,0,0,Dis Satisfied
44,72937,1,1,1,Satisfied
25,89254,1,0,1,Satisfied
40,92292,0,1,1,Satisfied
32,45138,1,1,1,Satisfied
48,97651,1,0,1,Satisfied
50,12042,0,1,0,Dis Satisfied
32,47467,0,1,1,Satisfied
42,18021,1,1,0,Dis Satisfied
57,23063,1,1,0,Dis Satisfied
68,16001,1,1,0,Dis Satisfied
71,10038,1,0,0,Dis Satisfied
31,21086,0,1,1,Dis Satisfied
47,14969,0,1,0,Dis Satisfied
63,12998,0,1,1,Dis Satisfied
29,59264,0,1,1,Satisfied
71,30962,0,1,1,Dis Satisfied
47,56650,0,0,0,Satisfied
28,73770,0,0,1,Satisfied
36,42982,1,0,1,Satisfied
35,13050,0,0,1,Dis Satisfied
47,28966,1,0,0,Dis Satisfied
54,30045,0,1,0,Dis Satisfied
47,11058,1,1,0,Dis Satisfied
28,65889,1,1,1,Satisfied
44,106704,1,0,0,Satisfied
30,57100,1,0,1,Satisfied
41,53316,0,1,1,Satisfied
67,26077,1,0,1,Dis Satisfied
67,20979,1,1,1,Dis Satisfied
29,90528,0,1,1,Satisfied
66,33960,0,0,0,Dis Satisfied
23,34115,0,1,1,Satisfied
41,6003,0,0,1,Dis Satisfied
43,26063,0,1,0,Dis Satisfied
31,44597,0,1,1,Satisfied
39,71112,0,0,1,Satisfied
40,4908,1,1,0,Dis Satisfied
58,39094,0,0,0,Dis Satisfied
34,36328,0,0,1,Satisfied
37,26070,0,1,0,Dis Satisfied
21,72175,0,1,1,Satisfied
48,38925,0,0,0,Dis Satisfied
40,42648,1,1,1,Satisfied
43,33068,0,0,1,Dis Satisfied
43,29045,0,0,0,Dis Satisfied
61,4904,0,0,0,Dis Satisfied
30,75662,1,0,1,Satisfied
66,13103,0,0,0,Dis Satisfied
25,74064,0,1,1,Satisfied
50,10994,1,0,0,Dis Satisfied
41,25961,1,1,1,Dis Satisfied
39,32033,1,0,0,Dis Satisfied
54,38954,1,1,1,Dis Satisfied
26,53520,1,0,1,Satisfied
37,32101,1,0,0,Dis Satisfied
45,9098,1,1,1,Dis Satisfied
66,24078,0,1,1,Dis Satisfied
41,41046,0,0,1,Satisfied
74,32016,1,0,1,Dis Satisfied
48,35057,1,1,1,Dis Satisfied
62,28955,1,1,1,Dis Satisfied
37,65302,0,0,1,Satisfied
56,6923,0,0,1,Dis Satisfied
54,35917,0,1,0,Dis Satisfied
28,54593,1,0,0,Satisfied
22,69190,0,0,1,Satisfied
51,7028,1,0,0,Dis Satisfied
43,25987,0,0,1,Dis Satisfied
64,36926,1,1,1,Dis Satisfied
42,75267,1,1,1,Satisfied
70,16069,1,0,0,Dis Satisfied
44,55935,1,1,1,Satisfied
64,16008,0,1,1,Dis Satisfied
53,23079,0,1,1,Dis Satisfied
41,16075,0,0,0,Dis Satisfied
40,95327,0,0,1,Satisfied
68,33063,1,1,0,Dis Satisfied
32,59688,0,0,1,Satisfied
22,41941,0,0,1,Satisfied
36,44153,1,0,1,Satisfied
38,20971,0,1,1,Dis Satisfied
27,58101,1,1,1,Satisfied
65,33942,1,0,0,Dis Satisfied
36,30058,1,0,0,Dis Satisfied
38,70478,0,0,1,Satisfied
19,44126,0,0,0,Satisfied
45,88397,1,0,1,Satisfied
61,32994,1,1,1,Dis Satisfied
52,32110,0,0,0,Dis Satisfied
29,37981,0,0,1,Satisfied
43,28090,0,0,0,Dis Satisfied
57,30086,1,1,0,Dis Satisfied
36,27999,0,0,0,Dis Satisfied
41,50750,1,0,1,Satisfied
42,34935,1,0,1,Satisfied
30,83290,0,0,1,Satisfied
56,31092,0,1,0,Dis Satisfied
43,69880,1,0,1,Satisfied
38,77055,1,1,1,Satisfied
65,31944,1,1,1,Dis Satisfied
39,30107,0,1,0,Dis Satisfied
35,15019,0,0,0,Dis Satisfied
49,21971,1,1,0,Dis Satisfied
55,25957,0,0,0,Dis Satisfied
27,96607,0,0,0,Satisfied
34,35112,0,1,0,Satisfied
45,8076,1,0,0,Dis Satisfied
43,28056,1,1,1,Dis Satisfied
48,21917,0,0,1,Dis Satisfied
45,94658,1,1,1,Satisfied
45,17989,1,1,1,Dis Satisfied
46,9080,0,0,0,Dis Satisfied
44,10099,1,0,0,Dis Satisfied
70,28036,1,1,0,Dis Satisfied
25,89607,1,0,1,Satisfied
26,85149,1,0,0,Satisfied
74,33057,0,0,1,Dis Satisfied
41,15945,1,1,1,Dis Satisfied
69,32018,0,0,1,Dis Satisfied
57,13943,1,0,1,Dis Satisfied
45,19077,1,1,0,Dis Satisfied
31,9016,1,1,0,Dis Satisfied
21,91495,1,0,1,Satisfied
63,34969,1,0,1,Dis Satisfied
55,9943,0,0,1,Dis Satisfied
35,36107,1,0,0,Dis Satisfied
70,20007,1,0,1,Dis Satisfied
22,35008,1,0,1,Satisfied
39,31090,0,1,1,Satisfied
32,30998,0,1,1,Satisfied
68,27965,1,1,1,Dis Satisfied
47,73095,0,0,1,Satisfied
35,21041,1,0,1,Dis Satisfied
45,14919,1,0,1,Dis Satisfied
37,30987,0,0,1,Dis Satisfied
37,33100,1,0,1,Satisfied
46,51307,1,0,1,Satisfied
56,11098,1,0,0,Dis Satisfied
45,31033,1,0,1,Satisfied
43,66442,0,1,1,Satisfied
37,76761,0,1,1,Satisfied
66,47052,1,0,0,Dis Satisfied
24,72101,1,1,1,Satisfied
50,35926,0,1,1,Dis Satisfied
45,40076,1,0,1,Dis Satisfied
65,16928,0,0,1,Dis Satisfied
27,31040,0,1,1,Satisfied
60,39115,0,1,0,Dis Satisfied
66,36090,0,1,0,Dis Satisfied
47,33927,1,1,1,Dis Satisfied
42,31089,0,1,0,Dis Satisfied
52,20964,0,1,0,Dis Satisfied
60,21003,1,0,0,Dis Satisfied
26,78363,1,0,0,Satisfied
46,43891,1,0,1,Satisfied
32,13063,0,1,1,Dis Satisfied
40,19988,1,1,0,Dis Satisfied
55,30926,0,1,1,Dis Satisfied
40,70814,1,0,1,Satisfied
46,88082,0,1,0,Satisfied
44,77891,1,0,1,Satisfied
29,75671,0,0,1,Satisfied
43,18012,0,1,1,Dis Satisfied
46,26058,1,0,1,Dis Satisfied
43,19033,0,0,0,Dis Satisfied
51,28950,0,0,1,Dis Satisfied
37,15079,1,0,1,Dis Satisfied
66,15944,0,1,0,Dis Satisfied
31,95782,0,0,1,Satisfied
65,17916,1,1,0,Dis Satisfied
36,101805,1,0,1,Satisfied
35,31974,1,1,0,Dis Satisfied
46,38835,1,0,1,Satisfied
61,38991,1,0,1,Dis Satisfied
24,59725,0,0,1,Satisfied
39,46915,1,1,1,Satisfied
49,86420,0,1,1,Satisfied
45,22030,0,0,0,Dis Satisfied
40,85666,1,1,1,Satisfied
68,21049,0,0,1,Dis Satisfied
38,22061,1,0,1,Dis Satisfied
46,63974,0,1,0,Satisfied
49,38549,1,1,1,Satisfied
47,17934,0,1,0,Dis Satisfied
45,31206,1,1,1,Satisfied
