area_sqft,num_rooms,num_floors,age,near_main_road,has_parking,price
1183,3,1,5,1,0,943863.225500451
2876,4,4,45,1,1,1820659.9391842515
938,2,3,7,1,0,615725.9920180991
1300,9,2,14,1,1,3287974.603653458
1866,7,3,6,1,0,2408114.4096322632
609,1,3,11,0,1,452510.8181938545
2133,5,2,0,0,0,1844672.3530005545
890,2,2,44,0,1,544660.4590280196
2918,3,1,49,0,0,1604791.7991778762
2109,3,2,15,1,0,1450150.3337700006
2153,7,3,27,1,0,2568464.8224634784
2318,3,2,11,0,0,1258750.6080681623
2434,7,1,33,1,0,2705442.5900470815
2329,8,3,49,1,0,3138767.72910789
1886,2,3,32,0,1,1160069.6518990255
2997,1,4,19,0,1,1582265.4303219076
2403,6,4,19,1,1,2350132.3848851626
1900,9,3,47,0,1,3400807.1170702484
597,6,3,42,0,0,1618010.9700661295
2367,8,1,6,1,1,3197187.981687583
920,5,3,24,0,1,1443627.264753765
1922,8,3,12,0,1,2860644.7618921148
1934,4,4,46,0,0,1389526.5657484008
2113,6,2,33,0,1,2132266.575743713
1748,8,1,17,0,0,2853897.4090881594
1087,1,1,47,0,0,523116.98982180847
866,6,4,45,0,0,1497983.4399557642
995,8,4,15,0,0,2613137.1694856756
538,5,2,27,0,1,1221813.3258429384
1414,3,1,45,0,1,1144111.2408873066
641,5,2,35,0,0,1009331.5267457732
2763,3,4,39,1,0,1770234.722859379
1132,6,2,34,0,0,1470708.38437427
534,6,1,18,1,0,1470111.1600118892
2886,5,3,19,1,1,2367088.3765836866
2524,7,2,31,0,1,2543025.9688937245
2847,7,3,10,0,0,3043847.015037721
2821,6,2,29,1,0,2634510.8984306687
1910,6,4,18,1,1,2135321.255933651
2218,4,4,32,1,1,1610539.8874853768
1157,4,2,12,0,1,1064373.0767335894
816,3,2,31,1,0,798826.3724406577
606,7,3,16,0,1,1925687.8495044871
2788,3,1,40,0,0,1542811.6528275462
2043,9,4,2,0,0,3378314.603764875
710,9,4,4,1,0,2951027.8097385257
1731,6,1,25,1,0,2002109.194456812
1799,7,1,6,0,0,2341623.937206152
1950,3,3,17,1,1,1299596.1289812087
482,3,1,48,0,0,360905.0092157393
2000,1,3,38,1,1,1129163.2619678585
1875,6,3,44,1,1,2066028.5540878368
1426,3,2,37,1,1,1052180.619990169
1879,1,4,12,1,1,1098830.6193436675
2683,8,3,0,1,0,3107099.6365622957
2836,8,2,34,0,0,3310722.430391786
2840,8,2,22,0,1,3237850.321178621
2064,8,4,19,0,0,3035177.937260306
2182,5,2,45,1,0,1810692.5476515198
2477,7,4,37,0,1,2792538.741534401
2006,3,3,28,1,0,1184692.5123442223
1381,2,3,44,0,1,1071521.0905230972
1004,6,4,36,0,1,1490160.3385053864
2730,1,3,5,1,0,1371436.152800151
637,2,4,12,0,1,434781.5886892008
1130,7,2,22,0,0,2168630.2711552344
1742,9,1,3,0,1,3418685.2758960067
2394,7,2,35,1,0,2570233.9470297457
1760,8,4,14,1,1,2942624.334883231
2478,8,2,10,1,1,3182377.7635045946
1377,3,1,21,1,0,1073073.3249741236
1314,6,4,29,1,0,1900075.1677010567
2037,2,3,43,0,0,1200691.054382214
2028,9,2,17,1,0,3701374.269920769
2654,7,1,49,1,1,2953295.142696912
2381,3,1,9,1,1,1613294.910258087
982,6,1,4,0,1,1632799.0817829918
859,1,3,30,0,1,581672.8087108303
535,7,3,32,1,0,1816034.7614421174
2376,9,1,17,0,1,3546900.7260994148
1377,5,1,49,0,0,1319707.3406869064
683,9,3,6,0,1,2946616.120967489
2798,8,4,24,0,1,3337153.6267450154
416,8,3,20,0,0,2091657.7045784649
1638,6,2,33,1,1,2061433.6538471447
1822,3,3,22,0,1,1292166.5853011678
2861,4,4,15,0,0,1885484.6108345548
1667,1,4,26,0,0,940741.7474433178
2453,6,4,12,1,0,2348394.543187065
1179,7,4,12,1,0,2148933.125974196
2534,9,3,24,1,0,3712538.936473209
2636,5,4,41,1,1,2121663.4036617144
2039,2,3,32,1,1,1247237.3591686299
819,7,4,16,0,0,1961867.8829838883
2226,7,4,24,1,0,2562640.817182668
2695,5,3,17,0,1,2180631.4847378717
1259,2,2,47,1,0,976395.0784536647
606,7,4,47,1,1,1914437.8973550163
2871,1,2,17,1,0,1480068.766844952
2996,6,1,48,0,1,2419192.681811233
2934,6,4,15,1,0,2648394.6753509003
2580,6,4,26,1,0,2323036.791123126
2440,3,4,9,0,1,1644098.8440188386
514,3,1,23,0,1,625766.1752083625
2824,1,2,23,0,1,1448592.2246420886
610,4,4,0,0,1,994141.8801416466
531,7,3,31,0,1,1937161.0383052684
1797,1,1,18,1,0,954001.1257054886
553,2,2,8,1,1,402987.81611010386
1319,2,2,4,0,1,848945.7866386396
1846,5,1,21,0,0,1662118.9523235308
1351,8,4,23,1,0,2734532.55551353
1789,5,4,29,0,1,1519719.7976473053
2117,1,1,11,1,0,1088469.643003712
546,1,1,15,1,0,380053.2130112761
2217,5,1,11,0,0,1701765.5350455993
1114,2,4,20,0,1,753245.2421084214
1996,3,1,10,1,0,1188813.4493352447
2678,2,1,20,0,0,1493061.9995524434
2898,9,2,1,1,0,3916906.0846316125
1923,5,3,26,1,1,1994842.4713916462
1306,1,1,41,0,1,616101.0408992596
2046,3,3,24,1,0,1488219.4007994116
2124,8,2,10,0,1,2863205.6930925893
2430,4,1,40,0,1,1672229.7846437902
2554,8,3,16,0,1,3362406.873253393
2540,1,4,32,0,1,1491868.1450232402
2059,8,3,34,0,0,2835282.919612715
1228,9,1,19,1,0,2941814.4263978926
2587,7,4,25,1,1,2851187.792763762
1737,3,2,47,1,0,1142589.7563056583
410,2,3,14,0,1,403586.664111492
2895,1,1,18,0,0,1381920.3385766037
2842,7,1,0,0,1,2921224.150112551
1928,1,4,24,0,0,1130002.1311879938
777,6,3,33,0,0,1448185.1762294425
760,1,4,49,0,0,433043.2904831212
1971,4,4,40,0,1,1568135.7944136003
1041,5,4,31,1,0,1362919.2028086593
972,1,1,12,1,0,619078.3323858881
2355,8,4,18,1,0,3244449.9189826637
1984,7,1,39,0,0,2380537.9805878163
1322,1,3,49,0,0,624459.7492917489
2843,5,3,20,1,0,2249705.865256726
2633,4,4,17,0,1,1802063.1574874218
1941,1,2,7,1,1,1063817.470699099
2214,4,3,18,1,1,1726952.5647360096
2818,4,3,20,0,0,1809289.1051145657
2289,6,4,36,0,1,2315178.9990144125
2299,4,2,34,0,1,1486803.0745644649
1627,5,2,20,1,0,1568804.0889095673
2729,3,4,2,1,1,1717106.6024444464
1839,7,4,29,0,0,2367321.52106044
1456,3,3,42,0,0,903245.4220262195
2529,5,3,30,1,1,2115217.4788175435
1906,2,2,2,1,1,1318864.3055907607
2595,8,3,29,0,1,3233521.242930385
2030,4,2,45,1,0,1662706.8640286897
1364,1,4,41,1,1,702632.6372628761
1391,2,4,3,0,0,863123.061791102
894,7,2,47,0,1,2157659.8168970468
1593,7,2,29,0,1,2172185.3249837365
1102,2,4,26,0,0,799530.1859472367
1430,8,2,4,1,1,2874497.3864620193
1803,1,1,45,0,1,924948.4198272787
1225,4,1,28,1,0,1305655.057909299
2881,8,4,30,1,0,3257110.1408321145
1457,5,1,49,1,0,1591827.9043660648
962,8,2,8,0,0,2439020.0104442034
2585,8,2,48,0,0,3135697.9894699547
766,9,2,46,1,0,2817890.8167596376
2553,1,1,23,0,0,1283232.0868178292
1193,1,1,11,0,1,618382.9890846666
1035,9,4,17,0,0,3115048.867302809
2105,7,1,49,1,0,2595012.7343985736
1386,9,1,1,1,1,3230580.2169189905
1357,2,1,41,0,1,773336.0851227379
1254,8,3,8,1,1,2644726.7500934484
2525,1,1,23,0,1,1267644.2388986575
1969,4,4,5,0,1,1493744.805969783
2656,8,4,4,1,1,3293512.9743923773
1834,4,4,32,1,1,1517972.7795786744
407,3,1,40,0,1,654920.7806877347
1136,7,3,23,0,0,2031821.7100390252
2674,5,1,6,0,1,2144381.6981245354
2622,1,2,0,0,0,1331733.7571721263
480,4,1,39,1,1,969094.9964299838
1558,4,4,7,1,1,1354512.97015519
637,1,3,32,1,1,581070.4202070719
1895,5,1,34,1,0,1858419.125358936
1449,2,4,23,0,0,887242.3676864984
586,8,1,2,0,1,2377459.7226606524
2305,9,4,3,0,0,3420973.27403713
1029,2,3,27,1,1,1030577.3714736921
2132,4,4,7,1,0,1700820.97473199
1214,2,4,23,1,1,838412.9059651247
1013,5,2,9,1,0,1265042.4615411502
1586,7,1,21,1,1,2311854.5061587417
2625,5,2,6,1,1,2098079.9924645172
1384,5,4,24,1,1,1428828.6215492473
2727,2,1,27,1,1,1301969.7861423928
1197,3,2,39,0,1,869283.2397557598
1477,6,3,28,1,0,1941901.7031114243
466,6,2,6,1,1,1369858.3864237417
943,1,4,11,0,1,600300.3485994341
2186,1,4,37,0,1,1173762.8662893
919,9,1,19,1,1,2908394.4898122735
2946,2,4,32,0,1,1640849.204971417
1345,2,2,37,1,0,830883.0458229505
1854,9,2,37,0,0,3215716.2106064484
1458,5,4,3,1,1,1739890.4881046312
2636,6,3,19,1,1,2733276.3661489543
1512,3,4,34,0,0,905357.7832784802
1346,7,3,1,1,1,2308140.620373455
535,2,1,37,1,1,495541.3472539224
2993,5,2,18,0,1,2348447.3743204996
1192,4,4,39,1,1,1217217.1806077594
1536,8,4,15,1,0,2753406.933778771
1762,2,2,15,0,1,1278801.6697973118
954,1,2,1,1,1,614020.7429986087
1345,2,4,39,1,1,1012432.7887819103
2972,2,2,40,0,0,1637368.8710784903
2621,8,1,20,1,1,3155473.0960997464
2654,1,2,16,1,1,1396265.1175996736
1766,1,2,20,1,1,930144.4514995167
1348,1,3,39,0,1,706873.5386369042
503,3,4,31,0,0,711229.5796972731
1446,5,3,45,0,0,1445350.7531980143
2260,8,2,7,1,1,3179803.7971626944
2737,8,2,41,1,1,3344479.3686250723
1363,5,3,11,0,1,1427666.5248698816
1237,5,3,22,1,0,1629883.5308597183
2858,7,3,47,0,0,2702356.270428485
1982,1,4,15,1,1,1165158.276995169
1281,1,3,45,1,1,603557.3765145603
823,1,3,26,1,1,651268.396050735
2602,8,2,6,0,1,3234278.24483193
2598,8,1,39,0,1,3044796.271994378
611,4,1,14,1,0,819310.109630175
1615,5,4,7,0,0,1561304.5535343399
1280,7,1,22,0,0,2102761.7383146663
1154,6,3,49,0,0,1669186.8859808685
1521,2,3,32,1,0,939624.464665464
2988,7,2,29,1,0,2977249.888162251
1100,2,1,22,1,1,857554.6733109875
2619,4,1,47,0,1,1693013.7560735028
770,4,2,40,1,1,746949.939841114
2132,5,2,48,1,0,1841308.885624098
1563,1,1,40,1,1,626449.3700242445
1312,3,4,42,1,0,1027153.8446706338
2228,8,3,23,0,1,2967591.0114950137
1201,6,3,2,0,1,1871600.673773571
2703,3,1,13,1,1,1780081.3336955023
1389,2,1,1,1,1,1039345.254312112
1075,6,2,5,1,0,1758498.5137906484
815,3,4,31,1,0,780303.5378353092
2776,7,2,18,1,1,2909745.7036851007
1562,7,3,9,0,0,2549895.491201152
1361,2,4,45,1,0,1027981.4902934879
2020,4,4,33,1,0,1566037.388923205
1935,3,3,25,0,1,1163113.147806381
648,8,2,24,0,1,2463163.6387039567
2286,8,4,3,0,0,3051053.002565537
2755,4,2,18,1,1,1885933.0775280322
972,4,2,1,1,1,1363950.6784001822
2208,6,2,46,0,0,2048900.5488136227
1197,6,1,49,0,0,1617405.7569043844
1400,6,2,29,1,0,1851712.1030904024
1160,2,2,15,1,0,840754.8121913223
692,8,4,38,0,1,2372747.833934015
2857,7,2,8,0,0,2795892.1113205687
597,2,1,14,0,1,534232.4301145499
479,8,2,13,0,0,2316537.8784123384
1808,1,4,38,1,1,1183647.380550243
536,7,3,31,0,0,1716820.7140156655
612,6,4,23,0,0,1511960.8316736536
2262,9,2,40,0,1,3559387.5310430853
1018,3,2,8,0,1,831316.9533902084
1359,9,3,23,0,0,3047883.302257672
2613,5,4,28,0,1,1902995.3678845093
2877,5,1,43,1,0,2253555.6183540937
2568,6,1,34,0,0,2348956.520144948
2778,3,3,26,0,0,1593856.8414127156
2122,4,2,34,0,1,1550326.7417722628
1561,6,2,39,0,0,1778829.104516078
2289,5,4,2,1,1,2147153.4419303425
2440,8,1,39,0,1,3053897.777595173
1953,7,1,15,1,1,2694270.3754663654
1499,1,2,2,1,0,826681.6412518619
2088,6,1,26,0,0,1957168.183958607
436,5,2,15,1,1,1194465.0323433476
1244,9,3,7,0,1,3202129.668852817
2081,3,2,3,0,0,1270529.015649328
2043,4,1,11,0,0,1330371.9528796822
2733,4,2,41,0,1,1818829.9606708765
1663,4,2,36,0,1,1280149.9915035153
2667,9,2,17,1,0,3768789.7356265555
2443,8,3,20,1,0,3043578.2636000738
615,9,1,5,0,0,2760853.097265454
1080,4,1,41,0,1,968726.1294005231
2740,3,2,6,1,1,1647294.263329635
2212,5,3,12,0,1,1861947.9772531416
1907,2,1,32,0,0,992603.2000269536
2490,5,2,8,0,0,1943855.7689504658
1516,2,2,39,1,1,1147034.954186523
1692,2,1,45,0,1,916945.5954208332
2044,7,2,33,0,0,2409864.332425947
1638,4,1,12,0,1,1393368.4093226935
1358,6,4,22,1,1,2004669.5250744754
2561,9,2,11,1,0,3811917.643030691
1548,3,2,42,0,0,1110884.6159983273
2684,1,1,42,0,1,1186114.7284251028
2228,3,2,35,0,1,1252608.196106491
557,3,1,19,0,1,521381.4615475639
1307,3,4,43,0,1,1023734.1911436891
1928,4,1,0,1,1,1661874.6093708097
1540,3,1,17,0,1,1120023.721799018
1959,5,4,44,1,1,1744765.8124330863
2507,8,4,46,1,1,3335678.9779079645
2848,3,1,17,1,1,1653950.21632205
2297,6,4,2,1,0,2194665.5816792175
1227,1,3,34,1,1,670206.9233082535
2200,4,3,25,0,1,1609927.5077626812
1603,1,2,40,1,0,860389.5714171407
2923,2,4,35,1,1,1703474.901116534
1244,3,3,28,1,0,1026758.1926774853
1668,5,4,34,0,0,1564552.2804806707
1037,9,3,46,0,0,3016145.543737614
1048,9,4,9,1,0,3063131.8230435997
2660,3,3,29,1,0,1458483.7756531227
2029,8,1,6,1,1,2897008.2400255734
1389,2,1,13,0,0,958502.536910319
1203,9,3,28,1,0,3177849.142267841
527,4,4,32,0,0,750195.3604690831
1351,2,3,47,0,0,715541.5889723718
2664,5,2,27,0,1,1944156.4119080666
419,7,1,13,1,0,1726488.2160190984
2181,6,2,27,1,0,2142207.195349891
1074,9,3,49,0,1,3203907.238584566
1138,7,1,23,0,1,2090180.0098124982
956,6,1,13,0,0,1654368.5837558028
2644,8,4,32,0,0,3183906.5946819736
903,7,3,42,0,1,2063798.9059899652
1670,7,1,42,1,0,2468548.4818144976
1137,8,1,42,0,0,2548310.1199830365
1191,6,3,37,1,0,1774845.4279090392
1770,5,2,44,0,0,1523055.8318898294
596,4,1,3,0,1,1010774.8446564446
1530,8,4,4,0,1,2727020.0930910353
1143,9,2,5,0,0,2983498.945668997
2036,9,4,13,0,0,3573289.109322815
1583,4,3,40,0,1,1274479.627397533
2869,9,2,44,1,0,3805355.676385053
2030,2,4,36,0,0,1391565.953819685
2351,7,2,32,0,1,2655479.75469222
2438,4,3,13,1,1,1819715.00468793
1736,4,2,37,1,0,1250276.3700311345
2879,8,4,7,1,1,3409671.0879904395
1325,3,4,0,1,1,1081498.0519452614
634,5,1,21,1,1,1145083.0835113034
2774,5,4,29,0,1,1942175.4243288639
878,3,1,21,1,0,901024.1241887932
2875,4,3,42,0,0,1963579.0379283982
1065,9,1,49,1,0,3013367.831820392
1523,3,3,41,1,1,1282450.9424073321
1787,9,3,27,0,0,3167342.918495037
1041,1,1,5,0,0,650607.1589760772
1916,5,2,31,1,0,1791363.082538741
974,5,4,24,1,1,1616132.643501711
2121,9,4,12,0,1,3533346.2385009117
1418,8,1,44,1,0,2665382.261175143
1727,7,2,9,0,1,2368047.4094965765
799,1,1,16,1,1,565965.1477965522
994,7,2,13,1,1,2152714.36763195
1856,2,2,15,0,1,1220808.6727916265
1995,9,3,48,0,0,3267132.846376545
516,3,2,27,0,1,651532.9610880916
782,9,1,12,0,1,2855121.9417693904
1258,5,3,26,1,0,1605989.4929116312
2529,4,2,16,1,1,1837022.849255916
2250,5,4,45,0,1,1925050.2947456061
1231,2,4,9,0,1,856782.4323352308
1272,8,1,45,1,1,2705881.3232878638
2517,8,4,34,1,1,3369630.715427016
786,8,2,37,1,1,2384629.9173376183
2406,8,1,9,1,0,3016857.477344283
2971,7,4,45,1,0,2908242.577736175
696,2,3,41,0,0,398422.353218469
1118,8,2,32,1,1,2522210.905835855
1998,6,3,36,0,1,2048222.1218087948
2625,5,3,25,0,1,2094406.0447254595
2366,2,3,48,0,0,1309566.7012078108
1582,3,1,45,1,0,999243.6753068187
410,4,1,25,1,0,867160.2978799865
1184,4,1,31,0,1,1220891.017013963
810,5,3,39,1,0,1312976.3778645042
2602,2,3,21,1,0,1434936.2200239224
1629,9,2,29,1,1,3449934.535601423
998,9,4,39,1,0,2956578.7620052197
1223,9,4,5,1,1,3184110.9812138705
2797,5,2,23,0,0,2121949.4170528273
1521,4,3,41,1,0,1404309.2181609245
418,9,4,14,1,1,3011675.668686192
712,8,1,48,0,0,2239399.1108070854
2975,7,4,45,1,0,2882049.123544305
2892,5,2,46,0,1,2205738.836872115
2345,8,3,37,0,1,3103981.0549622253
630,5,4,10,1,0,1364610.4871305723
2806,2,1,32,1,0,1459649.493326399
443,6,4,26,0,1,1486077.616193138
2670,2,1,7,1,0,1363664.7504858647
1688,9,3,44,1,0,3344174.5409559165
2718,7,3,37,0,0,2711481.3405210436
2659,3,4,45,0,0,1635190.6252575398
1919,8,4,7,0,1,3146413.883033979
1810,1,4,10,1,1,1176550.225122595
2694,9,1,18,0,0,3801973.5595355434
1220,7,2,32,0,0,2247758.845971074
2519,2,1,45,0,0,1310441.6896192112
2742,8,1,14,0,0,3250706.184398866
570,6,4,6,0,0,1326652.5679187335
645,6,4,8,0,0,1560365.7665716244
1564,4,4,9,0,0,1298726.8160659603
2039,5,3,11,0,1,1887106.174366811
1016,9,3,13,0,1,3028939.266040756
639,7,4,2,1,1,1958157.6542226344
2356,1,1,22,1,1,1273104.5189254598
2758,2,4,40,0,0,1293213.836241492
1839,1,2,27,0,0,881921.2405750898
797,9,4,36,1,0,3045892.528217191
2256,1,4,42,1,1,1339781.9473332763
1322,3,1,48,1,0,1066996.556537752
1191,6,3,7,1,1,1714804.1023322563
2306,6,4,32,1,0,2349251.422673799
2304,9,3,11,0,0,3548721.063970179
2469,9,3,20,0,0,3631818.839098769
1212,4,4,21,0,1,1270278.319468968
1303,1,2,18,1,0,801215.7616596057
2130,9,4,40,1,0,3484548.9317915193
1231,2,1,36,1,1,737423.8314568666
1794,4,3,25,0,1,1446571.5909725318
2366,7,1,2,0,0,2615347.3075875845
1444,2,3,25,0,0,887419.9589390889
2954,9,3,22,0,1,3836800.9644433036
2607,5,3,32,1,0,1987353.5486917777
1143,9,1,11,1,0,3176993.3153639785
1212,9,4,16,1,1,3214637.1855048654
1979,8,4,22,1,1,3080582.2515898063
1775,3,1,5,0,1,1275298.5466938494
2627,9,1,45,1,0,3703097.0353463874
2050,3,1,3,1,1,1321151.63197846
2660,9,2,31,1,0,3703878.6918437146
929,2,3,12,1,1,818011.0316021582
1818,7,4,47,0,1,2337225.3575321143
2474,2,2,27,1,1,1345344.8535230486
1338,5,1,38,0,0,1293862.2782782863
2885,2,2,41,1,1,1507697.4235981938
684,8,2,35,1,1,2487987.506087294
2220,2,1,46,1,0,1282349.5304254335
1048,9,3,20,0,0,3181451.771769229
588,2,2,10,0,0,597050.6998366704
2125,4,1,0,1,1,1634309.3850975859
1622,7,2,31,0,0,2326727.244253165
1525,9,4,35,0,1,3208816.2143818093
878,3,4,12,1,0,689125.3083078023
2443,2,4,32,0,1,1290518.2224929656
2425,6,1,34,0,0,2080316.027492057
916,1,1,42,1,0,483712.4118980383
2288,5,3,4,0,0,1756292.7751170374
1950,8,3,16,0,1,3093544.140309512
1940,3,4,43,0,0,1317053.0180199381
2677,5,4,21,0,0,2054090.6686178662
1537,9,3,13,0,0,3199359.6896160203
1939,1,2,9,1,1,1224136.133055656
2148,9,4,34,0,1,3494529.2252250845
433,1,2,44,0,1,245420.0659182921
695,4,4,35,0,0,823841.7453206013
2900,1,1,22,1,1,1646696.2429336885
1829,8,1,43,0,0,2870111.434993459
1550,7,3,39,0,1,2307272.8327975078
2589,3,4,40,1,0,1576409.1534166813
2387,5,4,18,0,1,1981268.9267802916
1047,2,2,35,1,0,856053.3523739574
2575,5,4,26,1,1,1968697.377804987
2109,5,1,2,0,0,1753872.5614128443
1947,9,1,4,0,1,3346157.911536977
862,5,4,24,1,1,1467089.3025732422
1609,2,1,4,1,1,1230019.0094126014
913,3,1,44,1,0,781672.3469707137
400,6,3,49,0,0,1387456.4263371686
1662,1,2,49,1,0,903226.2687500281
1478,6,2,5,0,0,1824830.9010948823
1871,5,4,0,0,0,1787631.3534551742
737,2,1,30,1,1,726502.5268449157
1527,2,1,42,0,1,1023007.0333968516
2792,2,3,35,1,0,1580541.0122158062
1376,3,1,42,0,1,1010834.7433597214
1282,2,2,31,0,1,768896.1286464173
2645,3,4,6,1,0,1783645.07316782
1437,9,3,31,0,1,3132811.5005376297
2103,3,4,4,1,0,1265160.768570838
1271,7,4,7,1,0,2402908.666451056
2989,3,3,13,1,0,1870571.9038079171
856,6,3,9,1,1,1629950.847386887
1949,9,2,27,1,0,3454493.547502409
765,6,1,27,1,1,1558158.960545045
2848,4,3,24,1,0,1732039.478795742
2929,5,1,33,0,0,2082413.7160029665
2557,8,1,5,0,1,3307757.431011649
2853,8,3,23,1,0,3277357.2997881477
2756,7,3,33,0,0,2680651.543814687
559,5,3,12,0,1,1167075.3531548437
1243,9,1,0,0,0,2993317.45432585
2502,1,4,40,1,1,1533479.2709854925
2399,4,2,47,1,1,1768227.166023112
2703,7,3,18,0,0,2893207.7259642044
2981,5,2,39,1,1,2105624.686598961
2869,4,4,43,0,0,1859188.8527871177
2038,5,2,20,1,0,1735817.9061540242
2711,1,1,8,0,1,1210434.5596318454
632,4,4,41,1,1,1064620.0476686724
632,1,1,35,1,1,605175.472968924
957,2,1,8,0,0,642798.5323404819
2349,9,1,48,0,0,3498323.94743614
1859,5,4,3,1,0,1720269.3785261414
734,9,2,46,1,1,2912302.922808833
2851,9,2,33,1,1,3982589.272862684
655,5,3,0,1,0,1226341.222165769
1489,3,1,35,0,0,1086014.8506465608
1171,4,1,41,0,0,1048456.6495861679
1345,5,2,5,0,0,1515411.7954646137
1511,6,1,40,0,1,1898168.3574325193
710,6,4,3,0,0,1662439.565935425
1994,8,1,49,0,1,2711286.0322654652
1681,8,4,12,0,0,2815061.7918093717
1981,8,3,0,1,1,2999195.2824272453
2576,3,3,23,1,0,1510074.7488477428
2773,4,2,26,0,0,1690147.3611627729
1189,4,2,9,0,0,1227471.7344303676
2464,7,1,41,1,1,2623690.518454748
741,5,3,5,1,0,1181616.042938056
1402,4,3,44,1,0,1400383.688218297
1237,5,1,41,1,0,1547490.1415014816
1027,1,3,49,1,1,686464.069891602
1672,4,3,12,0,0,1434280.0752814596
1109,7,2,15,0,0,2128837.9832537356
1138,3,3,4,0,1,1065903.8184633339
2624,7,2,28,1,0,2695879.007150908
2178,5,1,35,0,1,1828009.5277798153
1345,1,2,25,1,1,621498.5242263905
2804,4,3,25,0,1,2019635.1964208428
894,3,1,46,0,1,525096.3162165738
434,4,3,6,0,1,700269.4280803349
1830,6,3,1,0,1,2028228.8404691052
2391,4,4,40,0,1,1624659.1595870072
1217,7,2,40,0,0,1962342.6489028626
409,8,1,8,1,1,2447205.8054554504
1385,3,2,8,1,0,1096225.1570600017
2137,3,2,37,0,0,1298327.865870067
2978,2,3,1,0,1,1498477.6217282782
1958,6,2,12,1,0,2334281.7357602576
2542,6,2,34,1,1,2338581.027737269
849,1,1,5,1,0,618484.0321643441
1643,9,3,22,0,1,3366077.524121964
2543,2,1,6,0,1,1342679.0151286894
1264,4,2,36,0,0,1118890.6216924544
2200,9,3,29,0,0,3370623.7326900056
606,7,4,46,0,0,1849072.5332046193
2209,3,2,38,1,0,1141497.9432519153
1249,2,2,1,0,0,734376.1553575099
645,9,1,5,0,1,2829159.3817691626
2134,2,4,2,0,0,1275582.3713840616
2397,4,3,38,0,0,1564326.9548445854
2530,2,3,13,1,0,1207012.8124478536
716,7,2,13,1,0,1840119.4101705435
2817,6,1,14,1,0,2547149.7144631613
2119,8,4,46,0,1,2911811.219601693
2627,3,2,45,1,1,1540821.760999156
2206,7,1,24,0,1,2520662.7023143
999,8,2,37,1,1,2655263.7260731864
1506,1,2,37,0,1,724983.6180522871
1955,8,3,46,1,1,2976973.9269850254
1240,1,1,17,0,0,772924.0176638055
747,6,3,44,1,0,1617869.1357326664
1695,2,3,26,1,0,1136163.1760362973
730,9,4,45,1,1,3048011.5583193516
1009,3,4,17,0,0,679319.4905865593
2344,4,3,6,0,1,1854429.1535397493
1143,5,2,45,0,1,1235805.8875582158
968,3,3,7,0,0,831007.5387899055
2084,7,4,17,1,0,2680715.6473265407
2836,2,4,43,1,0,1510900.2553606445
1370,7,4,6,0,0,2232509.1298377486
1146,5,4,41,0,1,1373847.196077865
2584,9,3,5,1,1,3882264.281583326
2164,2,2,45,1,1,1441767.9149558176
1784,9,2,13,1,1,3447008.3214673195
2729,9,2,15,0,0,3650554.6811811873
1625,8,3,17,0,1,2638700.029322606
1418,5,1,47,0,0,1397348.9559282626
2978,3,2,38,1,1,1855936.6429852468
415,1,1,42,1,1,241087.6474726681
967,3,2,9,0,1,643606.7340661904
2424,6,4,16,0,1,2076165.91631696
2013,4,3,9,0,0,1421686.7294468458
2477,6,3,23,1,0,2321925.0339284074
1942,4,2,24,1,0,1622977.732420051
2331,9,2,10,1,1,3473106.564439292
2469,8,4,1,1,1,3456278.5110264146
1854,6,4,5,1,0,2026470.796847336
2102,8,4,38,1,0,3073515.1953820745
1833,7,4,10,1,0,2588645.888237611
724,5,2,13,1,0,1096701.9242358343
1721,9,4,33,0,0,3275942.9651367627
2628,4,2,33,0,1,1765387.9194131547
521,4,2,36,1,0,854350.9781512546
2571,9,3,39,1,0,3859712.6021762663
1876,4,3,14,1,0,1610708.5148738637
665,4,2,29,0,1,984641.2179352455
427,8,2,46,1,0,2200426.0069038905
1682,6,2,10,0,0,1956988.1098530919
2524,7,3,19,0,1,2740317.3196535218
831,4,2,24,0,1,739472.1835663778
1278,1,3,27,1,1,802633.0954767055
1458,4,4,12,0,1,1192723.8653050156
835,4,3,48,1,0,1241128.3190550709
1485,2,1,22,1,0,886861.6910264655
2499,8,2,10,0,1,2969316.536537762
2563,5,4,14,0,1,2056696.1759416016
2494,9,2,47,0,1,3587374.8408309724
2885,5,2,26,1,1,2326452.059126015
500,4,3,49,1,0,911899.8070209057
1702,3,2,8,1,1,1229433.1890495792
2554,1,3,21,0,1,1229032.2842811993
1382,7,1,28,0,1,2230341.552618439
2806,9,2,0,0,1,3745547.360945373
1286,2,2,18,1,1,804294.6853467574
1199,4,3,38,0,0,1106255.926496646
1425,8,2,34,0,0,2373172.414173653
1915,9,3,31,0,1,3397489.823041477
2303,9,3,14,0,1,3465406.7260708185
2313,6,1,7,0,0,2364513.63176388
1695,2,1,13,1,1,1061444.570615433
1567,1,2,40,0,0,856397.2841404389
834,4,4,6,1,0,1019904.7965439545
1874,6,3,42,1,1,2236793.82376303
1315,2,3,6,0,0,740194.0483969561
2675,6,3,31,0,0,2270119.639251847
944,1,4,39,0,0,404933.9713317893
1637,6,4,19,1,0,2045571.2171985905
1047,5,3,33,0,0,1305878.1485939883
2695,2,3,5,0,0,1473268.9575298922
1831,4,1,20,0,1,1545623.3161883347
1476,9,3,26,1,1,3347765.0462518972
